City ID,City Name,Lon,Lat,Weather ID,Weather Main,Temperature (K),Humidity (%),Visibility (m),Wind Speed (m/s),Clouds (%),Date (Unix),Timezone (s)
1833466,Wanju,127.1475,35.8451,801,Clouds,296.86,92,10000,0.62,15,2023-09-09 11:07:28,2023-09-09 20:07:28
1833514,Chilgok,128.3973,35.9917,800,Clear,297.12,73,10000,1.39,0,2023-09-09 11:04:48,2023-09-09 20:04:48
1833581,Unsal-li,127.2047,38.0542,804,Clouds,297.99,88,10000,1.03,100,2023-09-09 11:09:39,2023-09-09 20:09:39
1833702,Umulmok,127.3167,38.05,804,Clouds,296.51,88,10000,1.03,100,2023-09-09 11:06:10,2023-09-09 20:06:10
1833747,Ulsan,129.3167,35.5372,800,Clear,293.62,83,10000,1.95,0,2023-09-09 11:00:01,2023-09-09 20:00:01
1833747,Ulsan,129.3167,35.5372,800,Clear,293.62,83,10000,1.95,0,2023-09-09 11:00:01,2023-09-09 20:00:01
1833763,Ulchin,129.4,36.9929,800,Clear,295.01,76,10000,0.34,0,2023-09-09 11:09:41,2023-09-09 20:09:41
1833788,Uijeongbu-si,127.0474,37.7415,802,Clouds,298.43,64,10000,1.37,49,2023-09-09 11:09:09,2023-09-09 20:09:09
1834885,Tangjin,126.6297,36.8944,803,Clouds,298.05,71,10000,1.58,74,2023-09-09 11:07:39,2023-09-09 20:07:39
1835096,Taesal-li,126.4542,36.9714,803,Clouds,296.88,67,10000,2.64,82,2023-09-09 11:09:42,2023-09-09 20:09:42
1835224,Daejeon,127.4167,36.3333,800,Clear,295.34,87,10000,0.63,6,2023-09-09 11:03:02,2023-09-09 20:03:02
1835224,Daejeon,127.4167,36.3333,800,Clear,295.34,87,10000,0.63,6,2023-09-09 11:03:02,2023-09-09 20:03:02
1835327,Daegu,128.55,35.8,800,Clear,295.51,74,10000,1.79,0,2023-09-09 11:01:21,2023-09-09 20:01:21
1835327,Daegu,128.55,35.8,800,Clear,295.51,74,10000,1.79,0,2023-09-09 11:01:21,2023-09-09 20:01:21
1835447,Boryeong,126.5977,36.3493,803,Clouds,297.13,81,10000,1.94,52,2023-09-09 11:05:35,2023-09-09 20:05:35
1835515,T’aebaek,128.9889,37.1759,800,Clear,288.73,95,10000,0.26,0,2023-09-09 11:09:44,2023-09-09 20:09:44
1793724,Tai’an,117.12,36.1853,804,Clouds,298.38,65,10000,0.55,97,2023-09-09 11:05:06,2023-09-09 20:05:06
1835553,Suwon-si,127.0089,37.2911,803,Clouds,298.67,78,10000,0.51,75,2023-09-09 11:09:45,2023-09-09 20:09:45
1835648,Suncheon,127.4895,34.9481,802,Clouds,296.4,79,10000,1.4,33,2023-09-09 11:09:45,2023-09-09 20:09:45
1835650,Sunchang-chodeunghakgyo,127.1428,35.3736,801,Clouds,294.99,89,10000,0.38,14,2023-09-09 11:09:46,2023-09-09 20:09:46
1835841,Republic of Korea,127.5,37.0,800,Clear,296.92,84,10000,1.46,9,2023-09-09 11:09:47,2023-09-09 20:09:47
1835848,Seoul,126.9778,37.5683,803,Clouds,297.81,57,10000,1.65,54,2023-09-09 11:01:38,2023-09-09 20:01:38
1835848,Seoul,126.9778,37.5683,803,Clouds,297.81,57,10000,1.65,54,2023-09-09 11:01:38,2023-09-09 20:01:38
1835895,Seosan City,126.4522,36.7817,804,Clouds,294.57,70,10000,1.04,87,2023-09-09 11:09:48,2023-09-09 20:09:48
1835967,Seonsan,128.2975,36.2408,803,Clouds,296.96,68,10000,0.51,75,2023-09-09 11:09:49,2023-09-09 20:09:49
1836034,Seisan-ri,128.0667,35.1,800,Clear,296.05,80,10000,1.29,0,2023-09-09 11:07:38,2023-09-09 20:07:38
1836164,Songjeong,129.3572,35.5892,800,Clear,294.11,80,10000,2.21,0,2023-09-09 11:05:50,2023-09-09 20:05:50
1836208,Seonghwan,127.1314,36.9156,801,Clouds,298.02,83,10000,2.06,20,2023-09-09 11:06:52,2023-09-09 20:06:52
1836553,Sokcho,128.5911,38.2083,800,Clear,293.88,84,10000,2.22,6,2023-09-09 11:09:50,2023-09-09 20:09:50
1837055,Yongsan,126.9667,37.5333,803,Clouds,299.05,56,10000,1.77,55,2023-09-09 11:09:51,2023-09-09 20:09:51
1837217,Sinch’ŏn-dong,127.0833,37.5167,802,Clouds,299.06,59,10000,1.65,41,2023-09-09 11:09:52,2023-09-09 20:09:52
1837640,Sangok,127.6167,34.8333,800,Clear,296.88,72,10000,1.42,8,2023-09-09 11:09:52,2023-09-09 20:09:52
1837660,Sang-ni,128.1062,36.2511,803,Clouds,296.12,68,10000,0.51,75,2023-09-09 11:09:53,2023-09-09 20:09:53
1837706,Sangju,128.1606,36.4153,800,Clear,296.92,80,10000,0.09,0,2023-09-09 11:09:53,2023-09-09 20:09:53
1838069,Samcheok,129.1708,37.4406,800,Clear,294.07,82,10000,1.64,1,2023-09-09 11:06:26,2023-09-09 20:06:26
1838294,Shisen,128.0886,35.0842,800,Clear,296.17,80,10000,1.27,0,2023-09-09 11:07:31,2023-09-09 20:07:31
1838343,Pyeongtaek-si,127.0889,36.9947,801,Clouds,298.13,83,10000,2.06,20,2023-09-09 11:05:19,2023-09-09 20:05:19
1838431,Pyeong,127.0,37.0,801,Clouds,298.19,83,10000,2.06,20,2023-09-09 11:06:00,2023-09-09 20:06:00
1838508,Buyeo,126.9125,36.2819,802,Clouds,297.05,87,10000,1.41,32,2023-09-09 11:09:55,2023-09-09 20:09:55
1838524,Busan,129.0403,35.1028,800,Clear,296.8,70,10000,4.45,0,2023-09-09 11:05:12,2023-09-09 20:05:12
1838524,Busan,129.0403,35.1028,800,Clear,296.8,70,10000,4.45,0,2023-09-09 11:05:12,2023-09-09 20:05:12
1838716,Bucheon-si,126.7831,37.4989,803,Clouds,297.1,56,10000,2.12,62,2023-09-09 11:05:44,2023-09-09 20:05:44
1838722,Puan,126.7319,35.7281,802,Clouds,297.09,85,10000,1.95,30,2023-09-09 11:07:05,2023-09-09 20:07:05
1838740,Boseong,127.0809,34.7697,802,Clouds,294.37,87,10000,0.83,48,2023-09-09 11:09:57,2023-09-09 20:09:57
1839011,Beolgyo,127.3429,34.8449,801,Clouds,296.08,82,10000,1.41,19,2023-09-09 11:09:58,2023-09-09 20:09:58
1839071,Pohang,129.365,36.0322,800,Clear,294.03,79,10000,1.31,0,2023-09-09 11:09:59,2023-09-09 20:09:59
1839652,Osan,127.0706,37.1522,802,Clouds,298.46,65,10000,1.14,37,2023-09-09 11:10:00,2023-09-09 20:10:00
1839726,Asan,127.0042,36.7836,802,Clouds,298.06,83,10000,0.78,35,2023-09-09 11:08:16,2023-09-09 20:08:16
1839873,Okcheon,127.568,36.3012,800,Clear,296.68,84,10000,0.38,4,2023-09-09 11:10:01,2023-09-09 20:10:01
1840179,Kosong,128.4676,38.3788,800,Clear,294.11,84,10000,2.56,7,2023-09-09 11:06:29,2023-09-09 20:06:29
1840211,Nonsan,127.0847,36.2039,801,Clouds,294.9,90,10000,0.71,15,2023-09-09 11:06:47,2023-09-09 20:06:47
2042503,Namyang,129.8667,42.95,804,Clouds,293.07,96,10000,1.04,100,2023-09-09 11:10:02,2023-09-09 20:10:02
1840379,Nangen,127.3858,35.41,802,Clouds,295.57,88,10000,0.73,39,2023-09-09 11:10:03,2023-09-09 20:10:03
1840421,Namp’o-ri,126.7908,35.8119,800,Clear,297.16,73,10000,2.57,0,2023-09-09 11:10:04,2023-09-09 20:10:04
1840454,Namhae,127.8944,34.8394,800,Clear,296.57,70,10000,1.5,0,2023-09-09 11:10:04,2023-09-09 20:10:04
1840536,Naju,126.7175,35.0283,801,Clouds,294.86,83,10000,0.92,22,2023-09-09 11:10:05,2023-09-09 20:10:05
1840862,Munsan,126.785,37.8594,803,Clouds,298.6,70,10000,1.5,62,2023-09-09 11:10:06,2023-09-09 20:10:06
1840886,Mungyeong,128.1995,36.5946,800,Clear,296.8,83,10000,0.44,2,2023-09-09 11:10:06,2023-09-09 20:10:06
1840898,Paju,126.775,37.7611,803,Clouds,297.07,64,10000,1.66,60,2023-09-09 11:06:45,2023-09-09 20:06:45
1840942,Muju,127.6614,36.0072,800,Clear,296.03,87,10000,0.71,3,2023-09-09 11:10:07,2023-09-09 20:10:07
1840982,Muan,126.4714,34.9897,802,Clouds,295.88,79,10000,1.06,28,2023-09-09 11:09:17,2023-09-09 20:09:17
1841066,Mokpo,126.3886,34.7936,802,Clouds,297.29,76,10000,1.59,28,2023-09-09 11:08:58,2023-09-09 20:08:58
1841149,Miryang,128.7489,35.4933,800,Clear,296.18,86,10000,1.3,0,2023-09-09 11:09:38,2023-09-09 20:09:38
1841245,Masan,128.5725,35.2081,800,Clear,295.99,81,10000,1.54,0,2023-09-09 11:08:43,2023-09-09 20:08:43
1841597,Gyeongsangbuk-do,128.75,36.3333,800,Clear,292.61,86,10000,2.13,0,2023-09-09 11:07:20,2023-09-09 20:07:20
1841598,Gyeongsan-si,128.7378,35.8233,800,Clear,292.89,84,10000,1.56,0,2023-09-09 11:10:10,2023-09-09 20:10:10
1841603,Gyeongju,129.2117,35.8428,800,Clear,292.39,88,10000,0.9,0,2023-09-09 11:10:10,2023-09-09 20:10:10
1841610,Gyeonggi-do,127.25,37.6,801,Clouds,297.21,69,10000,1.01,21,2023-09-09 11:07:24,2023-09-09 20:07:24
1841775,Kwangyang,127.5892,34.9753,802,Clouds,296.12,79,10000,1.08,25,2023-09-09 11:10:11,2023-09-09 20:10:11
1841811,Gwangju,126.9156,35.1547,801,Clouds,294.9,87,10000,0.92,20,2023-09-09 11:05:02,2023-09-09 20:05:02
1841811,Gwangju,126.9156,35.1547,801,Clouds,294.9,87,10000,0.92,20,2023-09-09 11:05:02,2023-09-09 20:05:02
1841811,Gwangju,126.9156,35.1547,801,Clouds,294.9,87,10000,0.92,20,2023-09-09 11:05:02,2023-09-09 20:05:02
1841909,Gwacheon,126.9892,37.4289,803,Clouds,298.77,56,10000,1.58,52,2023-09-09 11:05:55,2023-09-09 20:05:55
1841919,Kuwaegwan,128.3946,36.0151,800,Clear,297.06,74,10000,1.38,0,2023-09-09 11:10:13,2023-09-09 20:10:13
1841976,Kurye,127.4644,35.2094,803,Clouds,295.68,89,10000,1.78,51,2023-09-09 11:10:14,2023-09-09 20:10:14
1841988,Guri-si,127.1394,37.5986,802,Clouds,298.97,64,10000,1.25,35,2023-09-09 11:09:48,2023-09-09 20:09:48
1842016,Kunwi,128.5728,36.2347,800,Clear,296.69,81,10000,1.99,0,2023-09-09 11:10:14,2023-09-09 20:10:14
1842025,Gunsan,126.7114,35.9786,800,Clear,297.09,73,10000,2.57,0,2023-09-09 11:08:14,2023-09-09 20:08:14
1842030,Gunpo,126.9469,37.3675,803,Clouds,298.89,58,10000,1.45,53,2023-09-09 11:05:56,2023-09-09 20:05:56
1842153,Kinzan,127.4889,36.1031,800,Clear,294.59,88,10000,0.94,2,2023-09-09 11:10:16,2023-09-09 20:10:16
1842225,Gumi,128.336,36.1136,800,Clear,296.9,77,10000,1.08,0,2023-09-09 11:06:48,2023-09-09 20:06:48
1842485,Goyang-si,126.835,37.6564,803,Clouds,297.05,60,10000,1.67,59,2023-09-09 11:07:50,2023-09-09 20:07:50
1842518,Goseong,128.3236,34.9763,800,Clear,296.17,83,10000,1.85,0,2023-09-09 11:10:17,2023-09-09 20:10:17
1842559,Koryŏng,128.2675,35.7294,800,Clear,296.03,78,10000,0.33,0,2023-09-09 11:10:18,2023-09-09 20:10:18
1842616,Gongju,127.1247,36.4556,802,Clouds,294.92,88,10000,1.3,32,2023-09-09 11:09:04,2023-09-09 20:09:04
1842754,Kyosai,128.5886,34.8503,800,Clear,296.95,71,10000,4.13,0,2023-09-09 11:10:18,2023-09-09 20:10:18
1842781,Koyo,127.2845,34.6101,800,Clear,295.97,79,10000,1.11,3,2023-09-09 11:10:19,2023-09-09 20:10:19
1842800,Koesan,127.7947,36.8108,800,Clear,294.75,84,10000,0.43,6,2023-09-09 11:06:35,2023-09-09 20:06:35
1842859,Koch'ang,126.7,35.4333,802,Clouds,294.77,83,10000,0.93,28,2023-09-09 11:10:20,2023-09-09 20:10:20
1842936,Gimpo-si,126.7142,37.6236,803,Clouds,297.1,61,10000,2.02,62,2023-09-09 11:10:20,2023-09-09 20:10:20
1842939,Kimje,126.8889,35.8017,801,Clouds,297.09,87,10000,1.05,24,2023-09-09 11:10:21,2023-09-09 20:10:21
1842943,Gimhae,128.8811,35.2342,800,Clear,296.2,74,10000,1.2,0,2023-09-09 11:10:22,2023-09-09 20:10:22
1842944,Gimcheon,128.1198,36.1218,803,Clouds,296.77,68,10000,0.51,75,2023-09-09 11:10:22,2023-09-09 20:10:22
1842966,Gijang,129.2139,35.2442,800,Clear,296.23,71,10000,4.11,0,2023-09-09 11:10:22,2023-09-09 20:10:22
1843082,Gapyeong County,127.5106,37.831,801,Clouds,298.32,84,10000,0.7,11,2023-09-09 11:08:03,2023-09-09 20:08:03
1843125,Gangwon-do,128.25,37.75,800,Clear,286.64,86,10000,1.81,8,2023-09-09 11:10:23,2023-09-09 20:10:23
1843137,Gangneung,128.8961,37.7556,800,Clear,293.81,84,10000,1.99,2,2023-09-09 11:09:19,2023-09-09 20:09:19
1843163,Ganghwa-gun,126.4856,37.7472,803,Clouds,297.09,72,10000,1.93,65,2023-09-09 11:10:24,2023-09-09 20:10:24
1843491,Iksan,126.9544,35.9439,801,Clouds,297.05,88,10000,0.69,20,2023-09-09 11:07:00,2023-09-09 20:07:00
1843495,Ipyang-ni,127.5,36.7167,800,Clear,297.91,86,10000,1.02,6,2023-09-09 11:10:25,2023-09-09 20:10:25
1843502,Ipseokdong,128.65,35.9,800,Clear,293.92,80,10000,1.82,0,2023-09-09 11:10:26,2023-09-09 20:10:26
1843542,Inje,128.1731,38.0656,801,Clouds,292.55,91,10000,1.66,15,2023-09-09 11:10:26,2023-09-09 20:10:26
1843561,Incheon,126.4161,37.45,800,Clear,297.08,73,10000,2.57,0,2023-09-09 11:05:41,2023-09-09 20:05:41
1843561,Incheon,126.4161,37.45,800,Clear,297.08,73,10000,2.57,0,2023-09-09 11:05:41,2023-09-09 20:05:41
1843585,Imsil,127.2794,35.6131,801,Clouds,293.73,91,10000,0.85,15,2023-09-09 11:10:28,2023-09-09 20:10:28
1843702,Icheon-si,127.4425,37.2792,800,Clear,294.47,94,10000,0.0,0,2023-09-09 11:10:28,2023-09-09 20:10:28
1843841,Hwasun,126.985,35.0594,802,Clouds,294.62,89,10000,1.07,34,2023-09-09 11:02:57,2023-09-09 20:02:57
1843847,Hwaseong-si,126.8169,37.2068,803,Clouds,298.29,63,10000,1.84,62,2023-09-09 11:04:00,2023-09-09 20:04:00
1843880,Hwapyeongri,127.5699,37.2475,800,Clear,294.44,94,10000,0.0,0,2023-09-09 11:10:29,2023-09-09 20:10:29
1844045,Hwacheon,127.7067,38.1061,801,Clouds,298.01,86,10000,1.08,13,2023-09-09 11:10:30,2023-09-09 20:10:30
1844088,Hŭngjŏn,128.4167,36.3333,800,Clear,296.66,80,10000,1.15,0,2023-09-09 11:07:20,2023-09-09 20:07:20
1844106,Kulgwan-dong,126.5531,37.2097,803,Clouds,297.14,66,10000,3.27,66,2023-09-09 11:10:31,2023-09-09 20:10:31
1844174,Hongseong,126.665,36.6009,803,Clouds,294.3,82,10000,0.72,66,2023-09-09 11:06:39,2023-09-09 20:06:39
1844191,Hongch’ŏn,127.8857,37.6918,800,Clear,294.05,81,10000,0.8,8,2023-09-09 11:10:32,2023-09-09 20:10:32
1844191,Hongch’ŏn,127.8857,37.6918,800,Clear,294.05,81,10000,0.8,8,2023-09-09 11:10:32,2023-09-09 20:10:32
1844308,Hayang,128.82,35.9133,800,Clear,292.63,87,10000,1.8,0,2023-09-09 11:07:16,2023-09-09 20:07:16
1844533,Hamyang,127.7277,35.5194,801,Clouds,294.59,89,10000,1.06,18,2023-09-09 11:10:33,2023-09-09 20:10:33
1844539,Hampyeongsaengtaegongwon,126.5194,35.0639,802,Clouds,295.41,80,10000,0.86,25,2023-09-09 11:10:34,2023-09-09 20:10:34
1844751,Haenam,126.5989,34.5711,802,Clouds,296.07,78,10000,1.06,29,2023-09-09 11:10:34,2023-09-09 20:10:34
1844788,Hadong-eup Samuso,127.7492,35.0694,800,Clear,295.52,82,10000,0.86,5,2023-09-09 11:10:35,2023-09-09 20:10:35
1844954,Jungpyong,127.5819,36.7847,800,Clear,294.91,85,10000,0.59,6,2023-09-09 11:10:35,2023-09-09 20:10:35
1845033,Chungju,127.9322,36.9706,800,Clear,295.02,83,10000,0.41,6,2023-09-09 11:06:52,2023-09-09 20:06:52
1845105,Chungcheongnam-do,127.0,36.5,803,Clouds,293.88,90,10000,1.56,58,2023-09-09 11:06:48,2023-09-09 20:06:48
1845106,North Chungcheong,128.0,36.75,800,Clear,293.45,88,10000,0.73,6,2023-09-09 11:10:37,2023-09-09 20:10:37
1845136,Chuncheon,127.7342,37.8747,800,Clear,298.12,82,10000,0.34,7,2023-09-09 11:09:17,2023-09-09 20:09:17
1845275,Chuja-ri,127.2131,37.3619,803,Clouds,297.67,78,10000,0.51,75,2023-09-09 11:06:05,2023-09-09 20:06:05
1845457,Jeonju,127.1489,35.8219,801,Clouds,296.9,92,10000,0.65,14,2023-09-09 11:05:42,2023-09-09 20:05:42
1845519,Cheongsong gun,129.057,36.4335,800,Clear,291.29,94,10000,1.88,0,2023-09-09 11:10:38,2023-09-09 20:10:38
1845585,Ch’ŏngnim,129.4047,35.9917,800,Clear,294.11,78,10000,1.35,0,2023-09-09 11:07:10,2023-09-09 20:07:10
1845604,Cheongju-si,127.4897,36.6372,800,Clear,295.22,86,10000,0.85,6,2023-09-09 11:09:45,2023-09-09 20:09:45
1845759,Cheonan,127.1522,36.8065,801,Clouds,297.95,81,10000,1.31,23,2023-09-09 11:07:22,2023-09-09 20:07:22
1845788,Jeollanam-do,127.0,34.75,803,Clouds,294.32,87,10000,0.59,70,2023-09-09 11:10:09,2023-09-09 20:10:09
1845789,Jeollabuk-do,127.25,35.75,800,Clear,292.46,94,10000,1.12,10,2023-09-09 11:06:22,2023-09-09 20:06:22
1846052,Jinju,128.0847,35.1928,800,Clear,296.05,85,10000,1.28,0,2023-09-09 11:10:41,2023-09-09 20:10:41
1846069,Chinhae,128.6597,35.1494,800,Clear,296.17,76,10000,2.05,0,2023-09-09 11:10:42,2023-09-09 20:10:42
1846095,Chinch'ŏn,127.4433,36.8567,800,Clear,297.78,84,10000,1.26,9,2023-09-09 11:10:42,2023-09-09 20:10:42
1846114,Jinan-gun,127.4253,35.7917,801,Clouds,293.58,91,10000,0.5,15,2023-09-09 11:10:43,2023-09-09 20:10:43
1846149,Shitsukoku,128.5514,35.9206,800,Clear,295.0,74,10000,1.92,0,2023-09-09 11:10:43,2023-09-09 20:10:43
1846265,Jeju-do,126.5,33.4167,801,Clouds,293.3,74,10000,2.54,12,2023-09-09 11:10:39,2023-09-09 20:10:39
1846266,Jeju City,126.5219,33.5097,800,Clear,297.1,75,10000,2.61,4,2023-09-09 11:10:03,2023-09-09 20:10:03
1846278,Jecheon,128.2119,37.1361,800,Clear,289.88,85,10000,0.21,5,2023-09-09 11:06:34,2023-09-09 20:06:34
1846326,Changwon,128.6811,35.2281,800,Clear,296.08,77,10000,1.26,1,2023-09-09 11:10:38,2023-09-09 20:10:38
1846355,Changsu,127.5152,35.6484,802,Clouds,293.57,88,10000,0.17,35,2023-09-09 11:10:45,2023-09-09 20:10:45
1846430,Changp’o,128.435,35.3817,800,Clear,296.16,68,10000,0.51,0,2023-09-09 11:10:46,2023-09-09 20:10:46
1846589,Janggol,127.2384,36.1747,800,Clear,294.52,93,10000,1.09,9,2023-09-09 11:10:46,2023-09-09 20:10:46
1846735,Jamwon-dong,127.0,37.5167,803,Clouds,299.14,56,10000,1.81,53,2023-09-09 11:08:54,2023-09-09 20:08:54
1846898,Anyang-si,126.9269,37.3925,803,Clouds,298.7,57,10000,1.58,55,2023-09-09 11:06:12,2023-09-09 20:06:12
1846912,Anseong,127.2703,37.0108,801,Clouds,298.07,77,10000,1.31,14,2023-09-09 11:10:47,2023-09-09 20:10:47
1846918,Ansan-si,126.8219,37.3236,803,Clouds,298.32,60,10000,1.83,62,2023-09-09 11:07:03,2023-09-09 20:07:03
1846986,Andong,128.725,36.5656,800,Clear,293.27,87,10000,1.78,0,2023-09-09 11:07:14,2023-09-09 20:07:14
1847050,Gaigeturi,126.3183,33.4644,802,Clouds,298.15,68,10000,3.12,31,2023-09-09 11:07:40,2023-09-09 20:07:40
1882056,Sinhyeon,128.6267,34.8825,800,Clear,297.0,71,10000,4.3,0,2023-09-09 11:10:49,2023-09-09 20:10:49
1883978,Buyeondong,128.2569,38.3,800,Clear,289.4,94,10000,0.7,9,2023-09-09 11:10:49,2023-09-09 20:10:49
1884249,Kangp’o-ri,127.2925,38.1178,804,Clouds,297.81,88,10000,1.03,100,2023-09-09 11:10:50,2023-09-09 20:10:50
1885994,Songch’ŏni-dong,127.1123,35.8763,801,Clouds,297.01,91,10000,0.63,16,2023-09-09 11:10:51,2023-09-09 20:10:51
1886130,Sŏnyŏl-li,126.6258,35.8964,800,Clear,297.12,73,10000,2.57,0,2023-09-09 11:10:51,2023-09-09 20:10:51
1886598,Yŏnmu,127.1,36.1294,801,Clouds,294.69,90,10000,0.64,15,2023-09-09 11:06:53,2023-09-09 20:06:53
1886748,Unam-ni,127.0183,36.5617,802,Clouds,297.26,88,10000,1.36,49,2023-09-09 11:10:52,2023-09-09 20:10:52
1890085,Tangp’yŏng,128.0388,37.5706,800,Clear,290.24,85,10000,1.02,8,2023-09-09 11:10:53,2023-09-09 20:10:53
1892823,Tonghae,129.1069,37.5439,800,Clear,293.88,83,10000,1.69,0,2023-09-09 11:10:53,2023-09-09 20:10:53
1843585,Imsil,127.2794,35.6131,801,Clouds,293.73,91,10000,0.85,15,2023-09-09 11:10:28,2023-09-09 20:10:28
1895287,Sŏnbawi,128.3356,36.6314,800,Clear,296.67,85,10000,0.68,1,2023-09-09 11:10:54,2023-09-09 20:10:54
1896953,Pubal,127.5078,37.2917,800,Clear,294.6,94,10000,0.0,0,2023-09-09 11:06:09,2023-09-09 20:06:09
1897000,Seongnam-si,127.1378,37.4386,803,Clouds,298.76,78,10000,0.51,75,2023-09-09 11:10:55,2023-09-09 20:10:55
1897007,Hanam,127.2056,37.54,801,Clouds,298.94,65,10000,1.31,24,2023-09-09 11:06:26,2023-09-09 20:06:26
1897118,Hwado,127.3075,37.6525,801,Clouds,296.57,73,10000,0.91,20,2023-09-09 11:05:58,2023-09-09 20:05:58
1897122,Namyangju,127.2142,37.6367,802,Clouds,298.02,69,10000,1.01,27,2023-09-09 11:10:57,2023-09-09 20:10:57
1902028,Gyeongsangnam-do,128.25,35.25,800,Clear,295.9,88,10000,1.8,0,2023-09-09 11:07:11,2023-09-09 20:07:11
1912205,Ungsang,129.1686,35.4061,800,Clear,293.37,83,10000,1.93,0,2023-09-09 11:10:58,2023-09-09 20:10:58
1912209,Wabu,127.2203,37.5897,801,Clouds,297.75,67,10000,1.1,24,2023-09-09 11:10:58,2023-09-09 20:10:58
1925936,Naesŏ,128.52,35.2497,800,Clear,295.84,68,10000,0.51,0,2023-09-09 11:10:51,2023-09-09 20:10:51
1925943,Hwawŏn,128.5008,35.8017,800,Clear,295.97,72,10000,1.9,0,2023-09-09 11:10:59,2023-09-09 20:10:59
1930831,T’aep’ong-dong,128.4253,34.8478,800,Clear,296.42,74,10000,3.3,0,2023-09-09 11:11:00,2023-09-09 20:11:00
1948005,Kwangmyŏng,126.8664,37.4772,803,Clouds,298.98,56,10000,1.93,59,2023-09-09 11:11:00,2023-09-09 20:11:00
1949757,Kŏje,128.6208,34.8847,800,Clear,296.88,71,10000,4.23,0,2023-09-09 11:07:30,2023-09-09 20:07:30
1979031,Seolman,128.9283,35.1753,800,Clear,296.32,73,10000,2.48,0,2023-09-09 11:11:02,2023-09-09 20:11:02
6367618,Myŏngwŏli-ri,127.5447,38.1219,801,Clouds,294.77,87,10000,0.77,16,2023-09-09 11:11:02,2023-09-09 20:11:02
6367665,Paemŏri,127.7111,38.1131,801,Clouds,297.77,86,10000,1.07,13,2023-09-09 11:11:03,2023-09-09 20:11:03
6367745,Ot’ani-ri,127.5947,38.0553,801,Clouds,297.14,87,10000,1.17,15,2023-09-09 11:11:04,2023-09-09 20:11:04
6395804,Sinan,126.1086,34.8262,803,Clouds,297.68,75,10000,1.58,58,2023-09-09 11:11:04,2023-09-09 20:11:04
6398879,Anbaeteo,127.3728,37.2497,803,Clouds,296.59,78,10000,0.51,75,2023-09-09 11:11:05,2023-09-09 20:11:05
