City ID,City Name,Lon,Lat,Weather ID,Weather Main,Temperature (K),Humidity (%),Visibility (m),Wind Speed (m/s),Clouds (%),Date (Unix),Timezone (s)
1843495,Ipyang-ni,127.5,36.7167,501,Rain,293.15,100,6000,4.12,100,2023-09-13 08:27:47,2023-09-13 17:27:47
1843502,Ipseokdong,128.65,35.9,501,Rain,300.14,74,9000,3.09,75,2023-09-13 08:27:47,2023-09-13 17:27:47
1843542,Inje,128.1731,38.0656,501,Rain,291.25,99,6139,1.02,100,2023-09-13 08:27:48,2023-09-13 17:27:48
1843561,Incheon,126.4161,37.45,501,Rain,294.08,88,5000,3.09,100,2023-09-13 08:15:06,2023-09-13 17:15:06
1843561,Incheon,126.4161,37.45,501,Rain,294.08,88,5000,3.09,100,2023-09-13 08:15:06,2023-09-13 17:15:06
1843585,Imsil,127.2794,35.6131,500,Rain,293.76,91,10000,1.55,100,2023-09-13 08:27:24,2023-09-13 17:27:24
1843702,Icheon-si,127.4425,37.2792,501,Rain,292.11,100,8000,1.54,100,2023-09-13 08:25:14,2023-09-13 17:25:14
1843841,Hwasun,126.985,35.0594,502,Rain,296.97,83,10000,0.73,100,2023-09-13 08:15:22,2023-09-13 17:15:22
1843847,Hwaseong-si,126.8169,37.2068,502,Rain,294.11,94,8216,3.42,100,2023-09-13 08:23:29,2023-09-13 17:23:29
1843880,Hwapyeongri,127.5699,37.2475,501,Rain,291.76,100,8000,1.54,100,2023-09-13 08:27:52,2023-09-13 17:27:52
1844045,Hwacheon,127.7067,38.1061,501,Rain,294.01,99,7399,1.16,100,2023-09-13 08:27:52,2023-09-13 17:27:52
1844088,Hŭngjŏn,128.4167,36.3333,804,Clouds,296.66,95,10000,1.12,100,2023-09-13 08:27:53,2023-09-13 17:27:53
1844106,Kulgwan-dong,126.5531,37.2097,501,Rain,294.14,91,7937,5.5,100,2023-09-13 08:27:53,2023-09-13 17:27:53
1844174,Hongseong,126.665,36.6009,502,Rain,292.65,98,3153,1.8,100,2023-09-13 08:23:20,2023-09-13 17:23:20
1844191,Hongch’ŏn,127.8857,37.6918,501,Rain,291.05,99,5342,1.21,100,2023-09-13 08:25:35,2023-09-13 17:25:35
1844191,Hongch’ŏn,127.8857,37.6918,501,Rain,291.05,99,5342,1.21,100,2023-09-13 08:25:35,2023-09-13 17:25:35
1844308,Hayang,128.82,35.9133,502,Rain,300.02,74,9000,3.09,75,2023-09-13 08:27:55,2023-09-13 17:27:55
1844533,Hamyang,127.7277,35.5194,804,Clouds,294.77,92,10000,0.85,100,2023-09-13 08:27:56,2023-09-13 17:27:56
1844539,Hampyeongsaengtaegongwon,126.5194,35.0639,500,Rain,295.15,88,6000,5.14,100,2023-09-13 08:27:56,2023-09-13 17:27:56
1844751,Haenam,126.5989,34.5711,804,Clouds,298.58,77,10000,1.48,100,2023-09-13 08:27:29,2023-09-13 17:27:29
1844788,Hadong-eup Samuso,127.7492,35.0694,804,Clouds,296.34,87,10000,1.99,100,2023-09-13 08:27:57,2023-09-13 17:27:57
1844954,Jungpyong,127.5819,36.7847,501,Rain,293.05,100,6000,4.12,100,2023-09-13 08:27:58,2023-09-13 17:27:58
1845033,Chungju,127.9322,36.9706,502,Rain,292.86,98,10000,1.17,100,2023-09-13 08:25:07,2023-09-13 17:25:07
1845105,Chungcheongnam-do,127.0,36.5,502,Rain,292.09,98,6737,1.66,100,2023-09-13 08:24:51,2023-09-13 17:24:51
1845106,North Chungcheong,128.0,36.75,500,Rain,291.24,98,10000,0.23,100,2023-09-13 08:27:59,2023-09-13 17:27:59
1845136,Chuncheon,127.7342,37.8747,502,Rain,294.12,99,4634,1.14,100,2023-09-13 08:28:00,2023-09-13 17:28:00
1845275,Chuja-ri,127.2131,37.3619,701,Mist,292.77,97,3200,1.54,100,2023-09-13 08:28:01,2023-09-13 17:28:01
1845457,Jeonju,127.1489,35.8219,501,Rain,293.9,97,10000,1.7,100,2023-09-13 08:27:25,2023-09-13 17:27:25
1845519,Cheongsong gun,129.057,36.4335,500,Rain,293.24,97,10000,1.53,100,2023-09-13 08:28:02,2023-09-13 17:28:02
1845585,Ch’ŏngnim,129.4047,35.9917,501,Rain,296.94,86,10000,5.62,100,2023-09-13 08:28:02,2023-09-13 17:28:02
1845604,Cheongju-si,127.4897,36.6372,501,Rain,293.13,100,6000,4.12,100,2023-09-13 08:24:38,2023-09-13 17:24:38
1845759,Cheonan,127.1522,36.8065,501,Rain,293.19,98,6172,2.03,100,2023-09-13 08:20:26,2023-09-13 17:20:26
1845788,Jeollanam-do,127.0,34.75,501,Rain,297.93,75,10000,1.63,100,2023-09-13 08:24:51,2023-09-13 17:24:51
1845789,Jeollabuk-do,127.25,35.75,501,Rain,291.77,96,10000,1.59,100,2023-09-13 08:28:05,2023-09-13 17:28:05
1846052,Jinju,128.0847,35.1928,804,Clouds,300.05,86,10000,1.98,100,2023-09-13 08:26:37,2023-09-13 17:26:37
1846069,Chinhae,128.6597,35.1494,804,Clouds,302.09,79,10000,1.81,100,2023-09-13 08:28:06,2023-09-13 17:28:06
1846095,Chinch'ŏn,127.4433,36.8567,501,Rain,293.02,100,6000,4.12,100,2023-09-13 08:28:06,2023-09-13 17:28:06
1846114,Jinan-gun,127.4253,35.7917,500,Rain,292.79,96,10000,1.19,100,2023-09-13 08:28:07,2023-09-13 17:28:07
1846149,Shitsukoku,128.5514,35.9206,502,Rain,300.14,74,9000,3.09,75,2023-09-13 08:28:07,2023-09-13 17:28:07
1846265,Jeju-do,126.5,33.4167,803,Clouds,298.11,70,10000,2.57,75,2023-09-13 08:28:08,2023-09-13 17:28:08
1846266,Jeju City,126.5219,33.5097,501,Rain,302.11,70,10000,2.57,75,2023-09-13 08:23:45,2023-09-13 17:23:45
1846278,Jecheon,128.2119,37.1361,502,Rain,289.88,98,10000,1.28,100,2023-09-13 08:28:09,2023-09-13 17:28:09
1846326,Changwon,128.6811,35.2281,804,Clouds,301.99,81,10000,1.49,100,2023-09-13 08:17:02,2023-09-13 17:17:02
1846355,Changsu,127.5152,35.6484,500,Rain,292.95,93,10000,1.19,100,2023-09-13 08:25:36,2023-09-13 17:25:36
1846430,Changp’o,128.435,35.3817,500,Rain,300.16,78,10000,1.03,75,2023-09-13 08:28:11,2023-09-13 17:28:11
1846589,Janggol,127.2384,36.1747,501,Rain,292.77,98,7341,1.44,100,2023-09-13 08:28:11,2023-09-13 17:28:11
1846735,Jamwon-dong,127.0,37.5167,701,Mist,293.75,97,4800,2.57,100,2023-09-13 08:28:12,2023-09-13 17:28:12
1846898,Anyang-si,126.9269,37.3925,501,Rain,293.47,100,4800,1.54,100,2023-09-13 08:27:02,2023-09-13 17:27:02
1846912,Anseong,127.2703,37.0108,501,Rain,293.87,97,4849,2.99,100,2023-09-13 08:24:02,2023-09-13 17:24:02
1846918,Ansan-si,126.8219,37.3236,502,Rain,293.85,92,10000,3.15,100,2023-09-13 08:27:39,2023-09-13 17:27:39
1846986,Andong,128.725,36.5656,500,Rain,293.11,96,10000,1.61,100,2023-09-13 08:28:14,2023-09-13 17:28:14
1847050,Gaigeturi,126.3183,33.4644,501,Rain,302.18,70,10000,2.57,75,2023-09-13 08:25:36,2023-09-13 17:25:36
1882056,Sinhyeon,128.6267,34.8825,804,Clouds,302.09,76,10000,3.09,100,2023-09-13 08:28:15,2023-09-13 17:28:15
1883978,Buyeondong,128.2569,38.3,501,Rain,288.54,99,9375,0.88,100,2023-09-13 08:28:15,2023-09-13 17:28:15
1884249,Kangp’o-ri,127.2925,38.1178,501,Rain,293.81,100,8000,0.51,100,2023-09-13 08:28:16,2023-09-13 17:28:16
1885994,Songch’ŏni-dong,127.1123,35.8763,501,Rain,294.01,97,10000,1.88,100,2023-09-13 08:28:17,2023-09-13 17:28:17
1886130,Sŏnyŏl-li,126.6258,35.8964,501,Rain,294.12,94,6437,4.12,100,2023-09-13 08:28:17,2023-09-13 17:28:17
1886598,Yŏnmu,127.1,36.1294,502,Rain,293.03,97,7073,1.97,100,2023-09-13 08:25:38,2023-09-13 17:25:38
1886748,Unam-ni,127.0183,36.5617,502,Rain,293.26,98,6366,1.65,100,2023-09-13 08:28:18,2023-09-13 17:28:18
1890085,Tangp’yŏng,128.0388,37.5706,501,Rain,290.24,98,9182,1.17,100,2023-09-13 08:28:19,2023-09-13 17:28:19
1892823,Tonghae,129.1069,37.5439,500,Rain,293.59,96,5361,2.29,100,2023-09-13 08:24:08,2023-09-13 17:24:08
1843585,Imsil,127.2794,35.6131,500,Rain,293.76,91,10000,1.55,100,2023-09-13 08:27:24,2023-09-13 17:27:24
1895287,Sŏnbawi,128.3356,36.6314,501,Rain,296.67,96,10000,1.34,100,2023-09-13 08:28:20,2023-09-13 17:28:20
1896953,Pubal,127.5078,37.2917,501,Rain,291.94,100,8000,1.54,100,2023-09-13 08:28:20,2023-09-13 17:28:20
1897000,Seongnam-si,127.1378,37.4386,501,Rain,293.19,97,4800,1.54,100,2023-09-13 08:27:43,2023-09-13 17:27:43
1897007,Hanam,127.2056,37.54,501,Rain,293.81,96,8903,1.54,100,2023-09-13 08:22:45,2023-09-13 17:22:45
1897118,Hwado,127.3075,37.6525,501,Rain,292.6,97,8688,1.27,100,2023-09-13 08:25:36,2023-09-13 17:25:36
1897122,Namyangju,127.2142,37.6367,501,Rain,293.05,96,10000,1.35,100,2023-09-13 08:28:22,2023-09-13 17:28:22
1902028,Gyeongsangnam-do,128.25,35.25,500,Rain,299.9,86,10000,1.69,100,2023-09-13 08:25:16,2023-09-13 17:25:16
1912205,Ungsang,129.1686,35.4061,804,Clouds,301.49,79,10000,3.01,100,2023-09-13 08:25:37,2023-09-13 17:25:37
1912209,Wabu,127.2203,37.5897,501,Rain,293.23,100,4800,1.54,100,2023-09-13 08:28:24,2023-09-13 17:28:24
1925936,Naesŏ,128.52,35.2497,803,Clouds,299.84,78,10000,1.03,75,2023-09-13 08:28:24,2023-09-13 17:28:24
1925943,Hwawŏn,128.5008,35.8017,502,Rain,300.07,74,9000,3.09,75,2023-09-13 08:28:24,2023-09-13 17:28:24
1930831,T’aep’ong-dong,128.4253,34.8478,804,Clouds,299.59,78,10000,2.56,100,2023-09-13 08:28:25,2023-09-13 17:28:25
1948005,Kwangmyŏng,126.8664,37.4772,502,Rain,293.84,94,6000,2.57,100,2023-09-13 08:24:08,2023-09-13 17:24:08
1949757,Kŏje,128.6208,34.8847,804,Clouds,302.0,76,10000,3.06,100,2023-09-13 08:28:26,2023-09-13 17:28:26
1979031,Seolman,128.9283,35.1753,803,Clouds,302.17,70,10000,3.09,75,2023-09-13 08:28:27,2023-09-13 17:28:27
6367618,Myŏngwŏli-ri,127.5447,38.1219,502,Rain,290.77,98,10000,1.32,100,2023-09-13 08:28:27,2023-09-13 17:28:27
6367665,Paemŏri,127.7111,38.1131,501,Rain,293.77,99,7425,1.15,100,2023-09-13 08:28:28,2023-09-13 17:28:28
6367745,Ot’ani-ri,127.5947,38.0553,502,Rain,293.14,99,8278,1.27,100,2023-09-13 08:28:29,2023-09-13 17:28:29
6395804,Sinan,126.1086,34.8262,502,Rain,295.21,92,9126,5.91,100,2023-09-13 08:28:29,2023-09-13 17:28:29
6398879,Anbaeteo,127.3728,37.2497,701,Mist,292.49,94,3200,1.03,100,2023-09-13 08:28:30,2023-09-13 17:28:30
6571507,Samjeon-dong,127.0906,37.5017,501,Rain,293.48,98,4800,1.54,100,2023-09-13 08:28:30,2023-09-13 17:28:30
