City ID,City Name,Lon,Lat,Weather ID,Weather Main,Temperature (K),Humidity (%),Visibility (m),Wind Speed (m/s),Clouds (%),Date (Unix),Timezone (s)
1842030,Gunpo,126.9469,37.3675,801,Clouds,297.73,69,10000,0.51,20,2023-09-18 10:58:08,2023-09-18 19:58:08
1842153,Kinzan,127.4889,36.1031,800,Clear,294.32,96,10000,1.16,9,2023-09-18 10:55:36,2023-09-18 19:55:36
1842225,Gumi,128.336,36.1136,800,Clear,298.9,90,10000,0.79,4,2023-09-18 10:51:03,2023-09-18 19:51:03
1842485,Goyang-si,126.835,37.6564,800,Clear,297.23,83,10000,2.06,0,2023-09-18 10:58:32,2023-09-18 19:58:32
1842518,Goseong,128.3236,34.9763,800,Clear,299.17,91,10000,2.15,0,2023-09-18 10:58:19,2023-09-18 19:58:19
1842559,Koryŏng,128.2675,35.7294,801,Clouds,299.13,91,10000,0.73,22,2023-09-18 10:58:34,2023-09-18 19:58:34
1842616,Gongju,127.1247,36.4556,801,Clouds,299.29,93,10000,1.2,13,2023-09-18 10:57:39,2023-09-18 19:57:39
1842754,Kyosai,128.5886,34.8503,800,Clear,298.13,86,10000,3.5,0,2023-09-18 10:58:35,2023-09-18 19:58:35
1842781,Koyo,127.2845,34.6101,800,Clear,297.29,84,10000,2.49,7,2023-09-18 10:58:35,2023-09-18 19:58:35
1842800,Koesan,127.7947,36.8108,801,Clouds,298.7,94,10000,0.74,18,2023-09-18 10:55:35,2023-09-18 19:55:35
1842859,Koch'ang,126.7,35.4333,800,Clear,295.23,93,10000,1.17,3,2023-09-18 10:54:10,2023-09-18 19:54:10
1842936,Gimpo-si,126.7142,37.6236,800,Clear,297.16,83,10000,2.06,0,2023-09-18 10:58:37,2023-09-18 19:58:37
1842939,Kimje,126.8889,35.8017,800,Clear,295.34,93,10000,1.59,8,2023-09-18 10:58:37,2023-09-18 19:58:37
1842943,Gimhae,128.8811,35.2342,801,Clouds,298.12,94,10000,3.09,20,2023-09-18 10:53:11,2023-09-18 19:53:11
1842944,Gimcheon,128.1198,36.1218,800,Clear,298.77,83,9000,0.51,0,2023-09-18 10:55:37,2023-09-18 19:55:37
1842966,Gijang,129.2139,35.2442,800,Clear,298.0,84,10000,2.73,1,2023-09-18 10:54:14,2023-09-18 19:54:14
1843082,Gapyeong County,127.5106,37.831,802,Clouds,297.32,91,10000,1.04,34,2023-09-18 10:55:35,2023-09-18 19:55:35
1843125,Gangwon-do,128.25,37.75,802,Clouds,290.64,98,10000,0.93,50,2023-09-18 10:53:22,2023-09-18 19:53:22
1843137,Gangneung,128.8961,37.7556,801,Clouds,297.46,90,10000,2.5,12,2023-09-18 10:50:10,2023-09-18 19:50:10
1843163,Ganghwa-gun,126.4856,37.7472,802,Clouds,297.09,83,10000,1.84,31,2023-09-18 10:58:40,2023-09-18 19:58:40
1843491,Iksan,126.9544,35.9439,800,Clear,294.99,94,10000,1.7,6,2023-09-18 10:58:41,2023-09-18 19:58:41
1843495,Ipyang-ni,127.5,36.7167,802,Clouds,299.15,73,10000,1.54,40,2023-09-18 10:58:41,2023-09-18 19:58:41
1843502,Ipseokdong,128.65,35.9,803,Clouds,299.14,73,10000,3.09,75,2023-09-18 10:58:42,2023-09-18 19:58:42
1843542,Inje,128.1731,38.0656,803,Clouds,296.25,97,10000,1.35,62,2023-09-18 10:58:42,2023-09-18 19:58:42
1843561,Incheon,126.4161,37.45,800,Clear,297.08,83,10000,2.57,0,2023-09-18 10:44:29,2023-09-18 19:44:29
1843561,Incheon,126.4161,37.45,800,Clear,297.08,83,10000,2.57,0,2023-09-18 10:44:29,2023-09-18 19:44:29
1843585,Imsil,127.2794,35.6131,801,Clouds,293.91,96,10000,0.85,17,2023-09-18 10:58:44,2023-09-18 19:58:44
1843702,Icheon-si,127.4425,37.2792,800,Clear,296.11,100,4800,0.51,0,2023-09-18 10:57:29,2023-09-18 19:57:29
1843841,Hwasun,126.985,35.0594,800,Clear,294.73,95,10000,1.11,4,2023-09-18 10:50:06,2023-09-18 19:50:06
1843847,Hwaseong-si,126.8169,37.2068,800,Clear,297.9,81,10000,1.81,10,2023-09-18 10:58:31,2023-09-18 19:58:31
1843880,Hwapyeongri,127.5699,37.2475,800,Clear,295.76,100,4800,0.51,0,2023-09-18 10:58:46,2023-09-18 19:58:46
1844045,Hwacheon,127.7067,38.1061,802,Clouds,297.01,94,10000,0.72,47,2023-09-18 10:58:46,2023-09-18 19:58:46
1844088,Hŭngjŏn,128.4167,36.3333,800,Clear,298.66,92,10000,1.19,2,2023-09-18 10:58:47,2023-09-18 19:58:47
1844106,Kulgwan-dong,126.5531,37.2097,801,Clouds,297.14,81,10000,2.03,13,2023-09-18 10:58:48,2023-09-18 19:58:48
1844174,Hongseong,126.665,36.6009,800,Clear,294.82,89,10000,0.75,4,2023-09-18 10:58:48,2023-09-18 19:58:48
1844191,Hongch’ŏn,127.8857,37.6918,802,Clouds,295.05,95,10000,1.17,31,2023-09-18 10:55:35,2023-09-18 19:55:35
1844191,Hongch’ŏn,127.8857,37.6918,802,Clouds,295.05,95,10000,1.17,31,2023-09-18 10:55:35,2023-09-18 19:55:35
1844308,Hayang,128.82,35.9133,803,Clouds,299.02,73,10000,3.09,75,2023-09-18 10:55:37,2023-09-18 19:55:37
1844533,Hamyang,127.7277,35.5194,801,Clouds,294.84,96,10000,1.57,17,2023-09-18 10:58:50,2023-09-18 19:58:50
1844539,Hampyeongsaengtaegongwon,126.5194,35.0639,800,Clear,299.15,78,10000,1.54,0,2023-09-18 10:58:50,2023-09-18 19:58:50
1844751,Haenam,126.5989,34.5711,800,Clear,296.06,87,10000,1.59,2,2023-09-18 10:58:51,2023-09-18 19:58:51
1844788,Hadong-eup Samuso,127.7492,35.0694,800,Clear,296.97,88,10000,1.44,6,2023-09-18 10:58:51,2023-09-18 19:58:51
1844954,Jungpyong,127.5819,36.7847,802,Clouds,299.05,73,10000,1.54,40,2023-09-18 10:58:52,2023-09-18 19:58:52
1845033,Chungju,127.9322,36.9706,801,Clouds,298.86,94,10000,0.8,16,2023-09-18 10:56:28,2023-09-18 19:56:28
1845105,Chungcheongnam-do,127.0,36.5,801,Clouds,293.99,94,10000,0.66,15,2023-09-18 10:58:53,2023-09-18 19:58:53
1845106,North Chungcheong,128.0,36.75,802,Clouds,297.24,97,10000,0.77,25,2023-09-18 10:53:22,2023-09-18 19:53:22
1845136,Chuncheon,127.7342,37.8747,802,Clouds,297.12,94,10000,0.96,34,2023-09-18 10:55:34,2023-09-18 19:55:34
1845275,Chuja-ri,127.2131,37.3619,800,Clear,297.1,77,6000,1.03,0,2023-09-18 10:54:13,2023-09-18 19:54:13
1845457,Jeonju,127.1489,35.8219,801,Clouds,294.86,95,10000,0.99,18,2023-09-18 10:57:18,2023-09-18 19:57:18
1845519,Cheongsong gun,129.057,36.4335,801,Clouds,294.54,93,10000,1.45,20,2023-09-18 10:57:14,2023-09-18 19:57:14
1845585,Ch’ŏngnim,129.4047,35.9917,800,Clear,297.18,87,10000,2.24,3,2023-09-18 10:58:56,2023-09-18 19:58:56
1845604,Cheongju-si,127.4897,36.6372,802,Clouds,299.13,73,10000,1.54,40,2023-09-18 10:56:54,2023-09-18 19:56:54
1845759,Cheonan,127.1522,36.8065,800,Clear,299.19,92,10000,1.08,9,2023-09-18 10:55:18,2023-09-18 19:55:18
1845788,Jeollanam-do,127.0,34.75,800,Clear,294.24,93,10000,1.39,3,2023-09-18 10:50:53,2023-09-18 19:50:53
1845789,Jeollabuk-do,127.25,35.75,801,Clouds,292.88,96,10000,0.95,23,2023-09-18 10:55:05,2023-09-18 19:55:05
1846052,Jinju,128.0847,35.1928,800,Clear,299.05,94,10000,1.35,3,2023-09-18 10:58:58,2023-09-18 19:58:58
1846069,Chinhae,128.6597,35.1494,800,Clear,298.09,86,10000,1.48,3,2023-09-18 10:58:59,2023-09-18 19:58:59
1846095,Chinch'ŏn,127.4433,36.8567,802,Clouds,299.02,73,10000,1.54,40,2023-09-18 10:57:46,2023-09-18 19:57:46
1846114,Jinan-gun,127.4253,35.7917,801,Clouds,293.63,97,10000,0.61,19,2023-09-18 10:59:00,2023-09-18 19:59:00
1846149,Shitsukoku,128.5514,35.9206,803,Clouds,299.14,73,10000,3.09,75,2023-09-18 10:59:00,2023-09-18 19:59:00
1846265,Jeju-do,126.5,33.4167,802,Clouds,295.11,78,10000,1.03,40,2023-09-18 10:55:33,2023-09-18 19:55:33
1846266,Jeju City,126.5219,33.5097,802,Clouds,299.11,78,10000,1.03,40,2023-09-18 10:46:59,2023-09-18 19:46:59
1846278,Jecheon,128.2119,37.1361,801,Clouds,293.88,96,10000,0.54,17,2023-09-18 10:58:05,2023-09-18 19:58:05
1846326,Changwon,128.6811,35.2281,800,Clear,297.99,86,10000,1.27,5,2023-09-18 10:57:52,2023-09-18 19:57:52
1846355,Changsu,127.5152,35.6484,801,Clouds,293.08,97,10000,0.32,18,2023-09-18 10:55:35,2023-09-18 19:55:35
1846430,Changp’o,128.435,35.3817,801,Clouds,299.16,83,10000,0.51,20,2023-09-18 10:59:04,2023-09-18 19:59:04
1846589,Janggol,127.2384,36.1747,800,Clear,294.31,96,10000,1.59,8,2023-09-18 10:59:04,2023-09-18 19:59:04
1846735,Jamwon-dong,127.0,37.5167,801,Clouds,297.9,75,10000,2.06,20,2023-09-18 10:59:05,2023-09-18 19:59:05
1846898,Anyang-si,126.9269,37.3925,801,Clouds,297.58,69,10000,0.51,20,2023-09-18 10:58:19,2023-09-18 19:58:19
1846912,Anseong,127.2703,37.0108,801,Clouds,298.59,90,10000,1.5,13,2023-09-18 10:59:06,2023-09-18 19:59:06
1846918,Ansan-si,126.8219,37.3236,800,Clear,297.54,76,10000,1.76,10,2023-09-18 10:58:10,2023-09-18 19:58:10
1846986,Andong,128.725,36.5656,800,Clear,294.99,93,10000,1.11,5,2023-09-18 10:59:07,2023-09-18 19:59:07
1847050,Gaigeturi,126.3183,33.4644,802,Clouds,299.18,78,10000,1.03,40,2023-09-18 10:59:07,2023-09-18 19:59:07
1882056,Sinhyeon,128.6267,34.8825,800,Clear,298.09,85,10000,3.26,0,2023-09-18 10:59:07,2023-09-18 19:59:07
1883978,Buyeondong,128.2569,38.3,804,Clouds,293.54,97,10000,2.18,88,2023-09-18 10:59:08,2023-09-18 19:59:08
1884249,Kangp’o-ri,127.2925,38.1178,801,Clouds,296.81,100,10000,0.51,20,2023-09-18 10:59:09,2023-09-18 19:59:09
1885994,Songch’ŏni-dong,127.1123,35.8763,801,Clouds,294.9,95,10000,1.19,15,2023-09-18 10:59:09,2023-09-18 19:59:09
1886130,Sŏnyŏl-li,126.6258,35.8964,800,Clear,296.57,89,10000,1.98,0,2023-09-18 10:59:10,2023-09-18 19:59:10
1886598,Yŏnmu,127.1,36.1294,800,Clear,294.71,95,10000,1.71,8,2023-09-18 10:59:10,2023-09-18 19:59:10
1886748,Unam-ni,127.0183,36.5617,801,Clouds,298.5,94,10000,0.72,13,2023-09-18 10:59:11,2023-09-18 19:59:11
1890085,Tangp’yŏng,128.0388,37.5706,802,Clouds,294.24,96,10000,0.99,31,2023-09-18 10:59:11,2023-09-18 19:59:11
1892823,Tonghae,129.1069,37.5439,800,Clear,296.21,90,10000,1.92,4,2023-09-18 10:55:36,2023-09-18 19:55:36
1843585,Imsil,127.2794,35.6131,801,Clouds,293.91,96,10000,0.85,17,2023-09-18 10:58:44,2023-09-18 19:58:44
1895287,Sŏnbawi,128.3356,36.6314,800,Clear,298.67,93,10000,1.34,10,2023-09-18 10:59:13,2023-09-18 19:59:13
1896953,Pubal,127.5078,37.2917,800,Clear,295.94,100,4800,0.51,0,2023-09-18 10:55:37,2023-09-18 19:55:37
1897000,Seongnam-si,127.1378,37.4386,801,Clouds,297.79,75,10000,1.03,20,2023-09-18 10:54:51,2023-09-18 19:54:51
1897007,Hanam,127.2056,37.54,801,Clouds,297.97,69,10000,0.51,20,2023-09-18 10:49:54,2023-09-18 19:49:54
1897118,Hwado,127.3075,37.6525,802,Clouds,297.05,80,10000,0.87,33,2023-09-18 10:55:35,2023-09-18 19:55:35
1897122,Namyangju,127.2142,37.6367,802,Clouds,297.63,76,10000,0.95,31,2023-09-18 10:59:15,2023-09-18 19:59:15
1902028,Gyeongsangnam-do,128.25,35.25,800,Clear,298.9,95,10000,1.54,3,2023-09-18 10:53:23,2023-09-18 19:53:23
1912205,Ungsang,129.1686,35.4061,801,Clouds,297.49,90,10000,1.7,12,2023-09-18 10:55:36,2023-09-18 19:55:36
1912209,Wabu,127.2203,37.5897,801,Clouds,297.67,69,10000,0.51,20,2023-09-18 10:55:34,2023-09-18 19:55:34
1925936,Naesŏ,128.52,35.2497,801,Clouds,298.84,83,10000,0.51,20,2023-09-18 10:55:35,2023-09-18 19:55:35
1925943,Hwawŏn,128.5008,35.8017,803,Clouds,299.07,73,10000,3.09,75,2023-09-18 10:59:18,2023-09-18 19:59:18
1930831,T’aep’ong-dong,128.4253,34.8478,800,Clear,298.21,87,10000,3.69,0,2023-09-18 10:59:19,2023-09-18 19:59:19
1948005,Kwangmyŏng,126.8664,37.4772,800,Clear,297.34,83,10000,2.06,0,2023-09-18 10:58:07,2023-09-18 19:58:07
1949757,Kŏje,128.6208,34.8847,800,Clear,298.0,86,10000,3.24,0,2023-09-18 10:59:20,2023-09-18 19:59:20
1979031,Seolman,128.9283,35.1753,801,Clouds,298.17,94,10000,3.09,20,2023-09-18 10:59:20,2023-09-18 19:59:20
6367618,Myŏngwŏli-ri,127.5447,38.1219,803,Clouds,293.77,93,10000,0.78,56,2023-09-18 10:59:21,2023-09-18 19:59:21
6367665,Paemŏri,127.7111,38.1131,802,Clouds,296.77,94,10000,0.73,47,2023-09-18 10:59:21,2023-09-18 19:59:21
6367745,Ot’ani-ri,127.5947,38.0553,803,Clouds,296.14,93,10000,0.55,53,2023-09-18 10:59:21,2023-09-18 19:59:21
6395804,Sinan,126.1086,34.8262,800,Clear,299.21,86,10000,2.64,0,2023-09-18 10:55:37,2023-09-18 19:55:37
6398879,Anbaeteo,127.3728,37.2497,800,Clear,296.62,83,6000,1.03,0,2023-09-18 10:59:22,2023-09-18 19:59:22
